domínio,url,label
leitura,https://leitura.com.br/jogo-explorando-o-brasil-L035-7908010116588,0
florance,https://www.livrariaflorence.com.br/produto/livro-tratado-de-medicina-veterinaria-doencas-do-cao-e-do-gato-ettinger-guanabara-134430,1
florance,https://www.livrariaflorence.com.br/produto/livro-1-000-questoes-comentadas-para-provas-e-concursos-em-medicina-veterinaria-garcez-222159,1
florance,https://www.livrariaflorence.com.br/produto/livro-adams-booth-farmacologia-e-terapeutica-veterinaria-riviere-guanabara-136894,1
florance,https://www.livrariaflorence.com.br/produto/livro-pluralismo-juridico-e-direito-moderno-maliska-jurua-223762,1
florance,https://www.livrariaflorence.com.br/produto/livro-violencia-obstetrica-marchetto-jurua-223752,1
florance,https://www.livrariaflorence.com.br/produto/livro-a-angustia-e-o-estranho-um-estudo-psicanalitico-em-dialogo-com-a-ficcao-de-horror-terencio-223740,1
florance,https://www.livrariaflorence.com.br/produto/livro-inclusao-social-e-diverdidade-uma-relacao-necessaria-afonso-223720,1
florance,https://www.livrariaflorence.com.br/produto/livro-atlas-de-diagnostico-citologico-em-pequenos-animais-merlo-medvet-221673,1
florance,https://www.livrariaflorence.com.br/produto/livro-futebol-conhecer-e-proceder-nascif-appris-223512,1
florance,https://www.livrariaflorence.com.br/produto/livro-tdah-o-que-fazer-e-o-que-evitar-arcangeli-vozes-223768,1
florance,https://www.livrariaflorence.com.br/,0
florance,https://www.livrariaflorence.com.br/ListaDeDesejos,0
florance,https://www.livrariaflorence.com.br/DuvidasFrequentes,0
florance,https://checkout.livrariaflorence.com.br/Login/Authenticate?returnUrl=https%3A%2F%2Fcheckout.livrariaflorence.com.br%2FMinhaConta%2FPedido%2F,0
florance,https://www.livrariaflorence.com.br/outlet,0
florance,https://checkout.livrariaflorence.com.br,0
florance,https://www.livrariaflorence.com.br/ComoComprar,0
florance,https://www.livrariaflorence.com.br/PoliticaDePrivacidade,0
florance,https://www.livrariaflorence.com.br/TrocaseDevolucoes,0
florance,https://www.livrariaflorence.com.br/Entrega,0
mega,https://megaleitores.com.br/livro/estante/8527406667-acupuntura-constitucional-universal-eu-won-lee/92713/2/82141,1
mega,https://megaleitores.com.br/livro/estante/8586014176-cartas-do-comandante-rolim-adolfo-amaro/9513/4433/31,1
mega,https://megaleitores.com.br/livro/estante/8574199451-institucionalizacao-das-ciencias-agricolas-e-seu-ensino-no-brasil-1930-1950-graciela-de-souza-oliver/13270/4433/3786,1
mega,https://megaleitores.com.br/livro/estante/9788571645707-tristes-tropicos-claude-levi-strauss/9683/2/201,1
mega,https://megaleitores.com.br/livro/estante/4897371368-display-designs-in-japan-museums-e-amusement-parks-vol-4-rikuyo-sha-publishing/9655/4433/173,1
mega,https://megaleitores.com.br/livro/estante/190312489-genealogia-paulistana-1-edicao-7-volumes-e-mais-2-volumes-de-brinde-luiz-gonzaga-da-silva-leme/55603/2/46117,1
mega,https://megaleitores.com.br/livro/estante/8522108897-dicionario-de-ingredientes-de-produtos-para-cuidado-com-o-cabelo-john-halal/11812/2/2328,1
mega,https://megaleitores.com.br/livro/estante/41965259-senha-coragem-john-castle/9776/4433/294,1
mega,https://megaleitores.com.br/livro/estante/9788535226775-os-desafios-da-sustentabilidade-fernando-almeida/9740/4433/258,1
mega,https://megaleitores.com.br/livro/estante/8586116114-depois-de-jesus-o-triunfo-do-cristianismo-reader-s-digest/9666/4433/184,1
mega,https://megaleitores.com.br/,0
mega,https://megaleitores.com.br/seller/create,0
mega,https://megaleitores.com.br/termos,0
mega,https://megaleitores.com.br/quem-somos,0
mega,https://megaleitores.com.br/login,0
mega,https://megaleitores.com.br/commissioned,0
mega,https://megaleitores.com.br/livros,0
mega,https://megaleitores.com.br/querocomprar,0
mega,https://megaleitores.com.br/internationaldelivery,0
mega,https://megaleitores.com.br/search/mega-assunto/acupuntura,0
book7,https://www.book7.com.br/cirurgia-da-mao-9786555862096/p,1
book7,https://www.book7.com.br/abc-da-ventilacao-mecanica-9786555861983/p,1
book7,https://www.book7.com.br/o-poder-e-o-delirio-9788564065932/p,1
book7,https://www.book7.com.br/a-tristeza-transforma-a-depressao-paralisa-9788557172753/p,1
book7,https://www.book7.com.br/matematica-para-gente-grande-9788557171145/p,1
book7,https://www.book7.com.br/hiperfoco-9788557173040/p,1
book7,https://www.book7.com.br/o-nivel--por-que-uma-sociedade-mais-igualitaria-e-melhor-para-todos-9788520009222/p,1
book7,https://www.book7.com.br/inovacao-tecnologia-e-sustentabilidade-9788536532622/p,1
book7,https://www.book7.com.br/banquete-de-gelo-e-fogo-9788557170339/p,1
book7,https://www.book7.com.br/colecao-rossandro-klinjey-9788570670014/p,1
book7,https://www.book7.com.br/,0
book7,https://www.book7.com.br/login,0
book7,https://www.book7.com.br/checkout,0
book7,https://www.book7.com.br/institucional/quem-somos,0
book7,https://www.book7.com.br/institucional/trocas-e-devolucoes,0
book7,https://www.book7.com.br/institucional/formas-de-pagamento,0
book7,https://www.book7.com.br/institucional/trabalhe-conosco,0
book7,https://www.book7.com.br/games,0
book7,https://www.book7.com.br/assinatura-xbox-live-gold--3-meses-4251404514563/p,0
book7,https://www.book7.com.br/papelaria/agendas-e-planners,0
davila,https://www.livrariadavila.com.br/a-caminho-do-altar-%E2%80%93-edicao-luxo--os-bridgertons-%E2%80%93-livro-8---o-livro-de-gregory-815221/p,1
davila,https://www.livrariadavila.com.br/pistolas-e-revolveres-guia-do-colecionador--de-1400-aos-dias-atuais-814749/p,1
davila,https://www.livrariadavila.com.br/fica-entre-nos-814086/p,1
davila,https://www.livrariadavila.com.br/toda-a-minha-ira-818559/p,1
davila,https://www.livrariadavila.com.br/a-arte-da-estrategia-815494/p,1
davila,https://www.livrariadavila.com.br/-auto-lideranca-antifragil-aprenda-a-lidar-com-o-inesperado-esteja-sempre-pronto-para-superar-qualq-815906/p,1
davila,https://www.livrariadavila.com.br/seja-mais-feliz-aconteca-o-que-acontecer--como-cultivar-a-esperanca-e-o-proposito-em-tempos-dificei-818939/p,1
davila,https://www.livrariadavila.com.br/garota-esquecida-815652/p,1
davila,https://www.livrariadavila.com.br/comida-de-bebe--uma-introducao-a-comida-de-verdade-473548/p,1
davila,https://www.livrariadavila.com.br/o-armario-de-bebidas-818449/p,1
davila,https://www.livrariadavila.com.br/,0
davila,https://www.livrariadavila.com.br/jogos-e-brinquedos,0
davila,https://www.livrariadavila.com.br/familia-gatinhos-expressoes-809622/p,0
davila,https://www.livrariadavila.com.br/papelaria/globo,0
davila,https://www.livrariadavila.com.br/globo-ng-beginners-11-cm-para-montar-sem-luz-com-paises-e-continentes-491775/p,0
davila,https://www.livrariadavila.com.br/papelaria/cadernos,0
davila,https://www.livrariadavila.com.br/livros/criancas,0
davila,https://blog.livrariadavila.com.br/event/o-poder-de-uma-marca-autentica-tudo-o-que-voce-precisa-saber-para-construir-a-sua-marca-e-vender-mais-maiara-kososki-iea-solucoes-educacionais/,0
davila,https://blog.livrariadavila.com.br/nossa-historia/,0
davila,https://www.livrariadavila.com.br/livros/geek,0
